filename,phones
C8_699.wav,"['ʂ', 'a', 'ŋ', 'ʔ', 'a', 'n', 'x', 'uə', 'a', 'n', 'ʂ', 'ʌ', 'ŋ', 'ɴ', 'ɒ', 'o', 'l̪', 'a', 'n', 'a', 'ɪ', 'k', 'uə', 'o', 'p', 'uə', 't', 'ɪ', 'ɕ', 'i', 'a', 'o', 'f', 'uə', 'p', 'ʌ', 'ʂ', 'a', 'ŋ', 'p', 'a', 'n', 'i', 'æ', 'n', 'l', 'i', 'æ', 'n', 's', 'e', 'ɪ', 'j', 'e', 'x', 'o', 'ŋ', 'ɻ', 'ʌ', 'n', 'l', 'ɪ', 'k', 'ʌ', 'b̞', 'o', 'tʰ', 'e', 'ɪ', 'w', 'a', 'n', 'j', 'e', 'tsʰ', 'uə', 'l', 'ɪ', 'a', 'o', 'i', 'tɕʰ', 'a']"
C6_567.wav,"['ɻ', 'i', 'b', 'ʌ', 'i', 'n', 'x', 'a', 'ŋ', 'm', 'e', 'ɪ', 'ɾ', 'ɪ', 'f', 'a', 'ŋ', 'tʂ', 'ɻ̩', 'w', 'e', 'ɪ', 'ts', 'a', 'o', 'b̥', 'a', 'tʰ', 'i', 'ɾ', 'm', 'i', 'æ', 'n', 'ʂ', 'a', 'ŋ', 'tsʰ', 'a', 'ɪ', 'tɕʰ', 'i', 'l', 'a', 'j', 'æ', 'n', 'm', 'i', 't', 'ɪ', 'f', 'a', 'o', 'w', 'e', 'ɪ', 'tsʰ', 'o', 'ʂ', 'ɻ̩', 'tʂʰ', 'o', 'pʰ', 'i', 'a', 'o', 'tʂ', 'o', 'uə', 'x', 'ʌ', 'n', 'x', 'a', 'n', 'j', 'o', 'uə', 'tsʰ', 'ɪ', 'ɕ', 'i', 'ŋ', 'k', 'a', 'ɪ', 'i', 'ŋ', 'tsʰ', 'a', 'ɪ', 'l', 'i', 'a', 'o']"
C6_538.wav,"['tʰ', 'ɒ', 'ɪ', 'j', 'a', 'o', 'ɕ', 'i', 'ɕ', 'i', 'o', 'ʔ', 'j', 'æ', 'o', 'p', 'a', 'o', 'n', 'a', 'ɪ', 'ð', 'ɪ', 'tʂʰ', 'ʂ', 'ɻ̩', 'tɕ', 'i', 'a', 'kʰ', 'ʌ', 'f', 'a', 'j', 'uə', 'e', 'tʰ', 'a', 'v', 'ɪ', 's', 'uə', 'o', 'j', 'e', 'b̥', 'ʌ', 'n', 'k', 'ʌ', 'ɴ', 'b', 'ʌ', 'ŋ', 'kʰ', 'a', 'm', 'uə', 't', 'a', 'o', 'p', 'a', 'ʂ', 'ɻ̩', 'f', 'e', 'n', 'i', 'ɕ', 'i', 'a', 'v', 'ɪ', 'tʂʰ', 'ʌ', 'ŋ', 'tɕ', 'i']"
C4_605.wav,"['tʂ', 'e', 'ʂ', 'ɻ̩', 'tɕʰ', 'y', 'æ', 'n', 'ʂ', 'ʌ', 'ŋ', 'k', 'ʌ', 'tɕ', 'i', 'n', 'o', 'ŋ', 'ts', 'ɪ', 'k', 'o', 'ŋ', 'ʂ', 'ɻ̩', 'tʂ', 'uə', 'a', 'n', 'b', 'ʌ', 'n', 'ɕ', 'i', 'æ', 'a', 'pʰ', 'a', 'ɪ', 't', 'ɪ', 'tʂ', 'ɻ̩', 'ɻ', 'ə', 'l', 'o', 'ŋ', 's', 'o', 'f', 'e', 'ɪ', 'tʂʰ', 'ʌ', 's', 'o', 'ŋ', 'x', 'uə', 'o', 'ɕ', 'i', 'æ', 'tɕʰ', 'i', 'æ', 'ŋ', 'b̥', 'a', 'ŋ', 'ts', 'uə', 'n', 'o', 'ŋ', 'm', 'i', 'n', 'tʂʰ', 'uə', 'b̥', 'e', 'ɪ', 'tʂʰ', 'uə', 'ʌ', 'n', 'g', 'ʌ', 'n', 'j', 'o', 'ŋ', 'f', 'e', 'ɪ']"
C17_621.wav,"['tʰ', 'a', 'ɪ', 'm', 'a', 'ɪ', 'd', 'a', 'n', 'v', 'e', 'ɪ', 'i', 'ɳ', 'a', 'ŋ', 'd', 'ɒ', 'ɪ', 'ts', 'a', 'ŋ', 'uə', 'pʰ', 'a', 'ɪ', 'm', 'ɒ', 'ɪ', 'w', 'a', 'n', 'd', 'i', 'b̞', 'uə', 'tʰ', 'i', 'ə', 'n', 'ɤ̆', 'ɪ', 'ɕ', 'i', 'a', 'ŋ', 'ts', 'a', 'ɴ', 'uə', 'pʰ', 'a', 'ɪ', 'm', 'a', 'ɪ', 'kʰ', 'uə', 'a', 'n', 'i', 'ts', 'o', 'ŋ', 'w', 'e', 'ɪ', 'tʰ', 'uə', 't', 'ɑ', 'v', 'ə', 'ɪ', 'ʂ', 'a', 'ŋ', 'tɕ', 'a', 'ʁ', 'tʰ', 'ʊ', 'ŋ', 'tɕ', 'i', 'ɡ', 'w', 'uə', 'a', 'o', 'kʰ', 'uə', 'ʋ']"
C8_502.wav,"['l', 'i', 'o', 'uə', 'ʂ', 'ʌ', 'ŋ', 'tɕʰ', 'y', 'tɕ', 'y', 'n', 'w', 'e', 'ɪ', 'ʁ', 'x', 'uə', 'a', 'ŋ', 'tʰ', 'uə', 'k', 'a', 'o', 'j', 'uə', 'æ', 'n', 'tɕʰ', 'y', 'ʂ', 'ʌ', 'ɴ', 'ʂ', 'æ', 'n', 'tɕʰ', 'y', 'w', 'a', 'ŋ', 'm', 'uə', 'o', 'tɕʰ', 'y', 'x', 'ʌ', 'k', 'a', 'o', 'x', 'a', 'n', 'ʂ', 'æ', 'n', 'tɕʰ', 'y', 's̪', 'ɪ', 'ɾ', 'a', 'n', 'tɕ', 'i', 'a', 'o', 't͡ɕ', 'i', 'æ', 'n', 'ɤ', 'ɾ', 'i', 'uə', 'æ', 'ts', 'a', 'ɪ', 'x', 'a', 'ɪ', 'pʰ', 'i', 'n', 'v', 'a', 'n']"
C14_565.wav,"['tʂ', 'e', 'tʂ', 'o', 'ŋ', 'ɾ', 'o', 'uə', 'l̪', 'a', 'n', 'ɾ', 'uə', 'ɻ', 'ʌ', 'ɴ', 'ɕ', 'i', 'ŋ', 'x', 'ʁ', 'a', 'j', 'o', 'uə', 'tsʰ', 'ʁ', 'o', 'ŋ', 'tɕʰ', 'i', 'ð', 'ɪ', 'ɕ', 'ɪ', 'tʰ', 'a', 'lʲ', 'e', 't', 'uə', 'ɨ', 'i', 'ɴ', 'ɕ', 'ɪ', 'ɴ', 'ə', 'ɴ', 'tɕ', 'tʲ', 'i', 'ɴ', 'ə', 'f', 'lʲ', 'e', 'g', 'uə', 'a', 'ɴ', 'f', 'uə', 'tʰ', 'i', 'tʰ', 'a', 'ɪ', 'ʂ', 'ʌ', 'ə', 'f', 'ɑ', 'ʂ', 'ɻ̩', 'ɾ', 'a', 'ɪ', 'iː']"
C23_589.wav,"['tʰ', 'a', 'tsʰ', 'o', 'ŋ', 'j', 'o', 'uə', 'n', 'i', 'n', 'kʰ', 'a', 'n', 'ʂ', 'ɻ̩', 'ɕ', 'i', 'ɕ', 'a', 'uə', 'ð', 'a', 'o', 'iː', 'ɕ', 'i', 'ɴ', 'p', 'a', 'ʊ', 'ʋ', 'lʲ', 'e', 'uə', 's̪', 'uə', 'e', 'ɪ', 'tɕ', 'iː', 'tɕ', 'i', 'e', 'ʂ', 'a', 'uə', 'e', 'tɕ', 'i', 'a', 'ʁ', 'ʊ', 'ʏ', 'tʲ', 'tsʰ', 'ʌ', 'ŋ', 's̪', 'ə', 'p', 'uə', 'ɕ', 'ə', 'ɕ', 'i', 'p', 'a', 'tʰ', 'ɪ', 'ɕ', 'ɪ', 'n']"
C22_662.wav,"['p', 'a', 'o', 'tsʰ', 'ɪ', 'i', 'tʲ', 'i', 'a', 'ɳ', 'pʲ', 'i', 'tʲ', 'ɪ', 'ŋ', 's', 'a', 'ɲ', 'i', 'ɴ', 'k', 'ə', 'tʲ', 'iː', 'ɴ', 'x', 'ʁ', 'ɔ', 'v', 'ʌ', 'ɴ', 'tʂ', 'ɒ', 'p', 'ʁ', 'ʀ', 'ɔ', 'p', 'uə', 'ʀ', 'ɒ', 'ɴ', 'k', 'ʌ', 'ɴ', 'tʲ', 'iː', 'n', 'o', 's', 'a', 't͡ʃʲ', 'ʊ', 'mʲ', 'e', 'o', 'n', 'o', 'l̪', 'a', 'n', 't͡ʃʲ', 'ɻ̩', 'ʝ', 'iː', 'pʲ', 'iː', 'ʁ', 'w', 'a', 'f', 'ɒ', 'ʊ', 'ŋ̟', 'p', 'uə', 'x', 'a', 'ɕ', 'ʊ', 'ŋ̟', 'j', 'œ']"
C18_674.wav,"['t͡ɕ', 'o', 'uə', 'ʌ', 'm', 'uː', 'ʂ', 'ʌ', 'e', 't', 'ɪ', 'tʰ', 'o', 'uə', 'f', 'a', 'tʰ', 'ʌ', 'ɴ', 'd', 'ʌ', 'kʰ', 'o', 'm', 'uː', 't͡ɕ', 'i', 'æ', 'ɴ', 'j', 'æ', 'uə', 'tʂ', 'ɒ', 'o', 'd', 'ɪ', 'p', 'uə', 'ts', 'a', 'ɪ', 'l', 'a', 'o', 'f', 'uə', 'j', 'uə', 'n', 'ɴ', 't', 'ɪ', 'tɕ', 'i', 'ŋ', 't', 'ɪ', 'ʂ', 'ɒ', 'ŋ', 'k', 'ʌ', 'tʂ', 'uə', 'tʰ', 'a', 'ɪ', 't', 'ɪ', 'tʂ', 'ʏ', 'ə', 'ʂ', 'ʌ', 't', 'ə', 'x', 'o', 'uə', 'k͡p̚', 'uə', 'ʌ', 'n']"
