filename,phones
./LibriTTS/train-clean-100/103/1241/103_1241_000026_000000.wav,"['uə', 'ɒ', 'n', 'ɒ', 'j', 'd', 'ɨ', 'd', 'ɨ', 'ŋ̟', 'ʂ', 'e', 'ɴ', 'ɒ', 'ʂ', 'i', 'o']"
./LibriTTS/train-clean-100/103/1241/103_1241_000054_000010.wav,"['tʂ', 'æ', 'm', 'pʲ', 'ɪ', 'ŋ', 'iː', 's', 't', 'ə', 'ɔ', 'ts', 'a', 'ɪ', 'z', 'ə', 'n', 'tɕʰ', 'ɛ', 'ə', 'm', 'e', 'j', 'k', 'ʌ', 'n', 'æ', 's', 't', 'ɹ̩', 'b̥', 'ɤ̆', 'tʰ', 'tɕ', 'j', 'u', 'z', 'ɪ', 'n', 'ð', 'ɛ', 'v', 'ɾ', 'ɹ̩', 'v', 'iː', 't͡ʃʲ', 'ɹ̩']"
./LibriTTS/train-clean-100/103/1241/103_1241_000044_000003.wav,"['m', 'e', 's', 'tʲ', 'ɪ', 's', 't', 'a', 'n', 'tɕ', 'ʏ', 's', 'ɛ', 't', 'o', 'ʊ', 'm', 'ɪ', 's', 't', 'tʲ', 'y', 'ʋ', 'k', 'ʁ', 'a', 's', 'b̞', 'ɪ']"
./LibriTTS/train-clean-100/103/1241/103_1241_000017_000000.wav,"['a', 'l', 'z', 'ə', 'p', 'ɑ', 'ð', 'ɛ', 'zʲ', 'ʝ', 'b̞', 'a', 'ʁ', 'm', 'ɛ', 's', 't', 'ɹ̩', 'm', 'æ', 'ʁ', 't', 'ə', 'n', 'x', 'ʁ', 'a', 's', 'b', 'ɹ̩', 'l', 't', 'ʌ', 's', 'w', 'ɨ', 'i', 'n', 'g', 'e', 'b', 'ʁ', 'f', 't͡ʃʲ', 'iː', 's', 'ɛ', 'd', 'ə', 'n', 'ɹ̩', 'tʰ', 'i', 'n', 'l̪', 'ɪ', 'k', 'ʀ', 'ʁ', 'uː', 'ɹ', 's', 'm', 'i', 'tʲ', 'b', 'o', 'ɪ', 's']"
./LibriTTS/train-clean-100/103/1241/103_1241_000060_000001.wav,"['tʲ', 'iː', 'z', 'ɪ', 'ŋ', 't', 'iː', 'tʰ', 'k', 'æ', 'n']"
./LibriTTS/train-clean-100/103/1241/103_1241_000071_000000.wav,"['ʏ', 'z', 'ɪ', 'ɴ', 'tʂ', 'ɪ', 't͡ʃʲ', 'i', 's', 'a', 'p', 'uə', 'ɔ', 'ʏ', 't', 'ɪ']"
./LibriTTS/train-clean-100/103/1241/103_1241_000027_000009.wav,"['a', 'ɪ', 'n', 'k', 'æ', 'ə', 'ɳ', 's', 't', 'a', 'ʊ', 'f', 'uə', 'ɳ', 'a', 'ɪ', 'mʲ', 'e', 'ɪ', 'k', 'a', 'ʁ', 'm', 'a', 'ɪ', 'm', 'a', 'ɪ', 'ə', 't͡ɕ', 'ɪ', 'b̞', 'e', 'ɪ', 'ɾ', 'o', 'uə', 'ð', 'ə', 'w', 'ɪ', 'tʲ', 'ɨ', 'f', 'ɪ', 'k', 'o', 'uə', 'z']"
./LibriTTS/train-clean-100/103/1241/103_1241_000040_000000.wav,"['p', 'w', 'e', 'a', 'o', 'b̞', 'a', 'ɾ', 'e', 'ɒ', 'a', 'f', 'ɒ', 'e', 'f', 'w', 'a', 'zʲ', 'ɪ', 'm', 'ʌ', 'ɕ', 'e', 't̪', 'e', 'n', 's', 'ɒ', 'a', 'n', 't', 'e', 'ɴ', 'a', 'ɒ', 'tʲ', 'i', 'k', 'e', 'ɕ', 'i', 'w', 'i', 'e', 's', 'tʲ', 'ɨ', 'b̞', 'a', 'i', 'lʲ', 'e', 'ɾʲ', 'i', 'ɾ', 'p', 'uə', 'o']"
./LibriTTS/train-clean-100/103/1241/103_1241_000074_000002.wav,"['a', 'h', 'a', 'ð', 'ə', 'n', 'd', 'ə', 'n', 'iː', 'w', 'i', 'l', 'a', 'ɪ', 'lʲ', 'i', 'ʊ', 'ɾ', 'ə', 'lː', 'ɔ', 's', 'w', 'a', 'ɪ', 'ɾ']"
./LibriTTS/train-clean-100/103/1241/103_1241_000038_000001.wav,"['ɴ', 'a', 'o', 'j', 'iː', 'ɕ', 'i', 'w', 'a', 'ɒ', 'tɕʰ', 'æ', 'ɾ', 'i', 'p', 'ɾ', 'ʌ', 's̪', 'ə', 'tʂ', 'uə', 'iː', 'x', 'a', 'p', 'iː']"
